timestamp,symbol,buy_exchange,sell_exchange,buy_price,sell_price,amount,net_profit_usd,status,cost_of_buy,amount_bought_net,amount_sold,proceeds_from_sell
1758875263,BTC/USDT,bybit,okx,108790.59,109366.7,0.0001838394294947752374539011141,0.08580582199250872708751741,SUCCESS,20.0,0.0001836555900652804622164472130,0.0001838394294947752374539011141,20.08580582199250872708751741
1758875279,ETH/USDT,binance,bybit,3927.96,4727.961015792654,0.005091701544822248699070255298,4.04929304156285372559802035,SUCCESS,20.0,0.005086609843277426450371185043,0.005091701544822248699070255298,24.04929304156285372559802035
1758875280,SOL/USDT,okx,bybit,195.97,223.23,0.1020564372097770066846966372,2.75927641986018268102260549,SUCCESS,20.0,0.1019543807725672296780119406,0.1020564372097770066846966372,22.75927641986018268102260549
1758875284,BTC/USDT,bybit,okx,108790.59,109411.6,0.0001838394294947752374539011141,0.09405195798643981984103589,SUCCESS,20.0,0.0001836555900652804622164472130,0.0001838394294947752374539011141,20.09405195798643981984103589
1758875301,ETH/USDT,binance,bybit,3929.98,4727.961015792654,0.005089084422821490185700690589,4.03693176442048736125883593,SUCCESS,20.0,0.005083995338398668695514989898,0.005089084422821490185700690589,24.03693176442048736125883593
1758875302,SOL/USDT,binance,bybit,196.18,223.23,0.1019471913548781731063309206,2.73491385462330512794372516,SUCCESS,20.0,0.1018452441635232949332245897,0.1019471913548781731063309206,22.73491385462330512794372516
1758875306,BTC/USDT,bybit,binance,108790.59,109458.02,0.0001838394294947752374539011141,0.10257725047727013889712337,SUCCESS,20.0,0.0001836555900652804622164472130,0.0001838394294947752374539011141,20.10257725047727013889712337
1758875323,ETH/USDT,binance,bybit,3931.18,4727.961015792654,0.005087530970344781973860265874,4.02959444633347415279890516,SUCCESS,20.0,0.005082443439374437191886405608,0.005087530970344781973860265874,24.02959444633347415279890516
1758875324,SOL/USDT,okx,bybit,196.17,223.23,0.1019523882346943977162665035,2.73607279400519957179996941,SUCCESS,20.0,0.1018504358464597033185502370,0.1019523882346943977162665035,22.73607279400519957179996941
1758875328,BTC/USDT,bybit,binance,108790.59,109458.02,0.0001838394294947752374539011141,0.10257725047727013889712337,SUCCESS,20.0,0.0001836555900652804622164472130,0.0001838394294947752374539011141,20.10257725047727013889712337
1758875344,ETH/USDT,binance,bybit,3931.93,4727.961015792654,0.005086560544058515792498849166,4.02501089682095737207936052,SUCCESS,20.0,0.005081473983514457276706350317,0.005086560544058515792498849166,24.02501089682095737207936052
1758875346,SOL/USDT,okx,bybit,196.2299084452524,223.23,0.1019212624541377927021463918,2.72913153421954228543523890,SUCCESS,20.0,0.1018193411916836549094442454,0.1019212624541377927021463918,22.72913153421954228543523890
1758875350,BTC/USDT,bybit,okx,108790.59,109481.4,0.0001838394294947752374539011141,0.10687111817299639610374390,SUCCESS,20.0,0.0001836555900652804622164472130,0.0001838394294947752374539011141,20.10687111817299639610374390
1758875366,ETH/USDT,binance,bybit,3937.23,4727.961015792654,0.005079713402569827010360075485,3.99267025181084846960934464,SUCCESS,20.0,0.005074633689167257183349715410,0.005079713402569827010360075485,23.99267025181084846960934464
1758875368,SOL/USDT,okx,bybit,196.46,223.23,0.1018018935152193830805252978,2.70251145271302046218059657,SUCCESS,20.0,0.1017000916217041636974447725,0.1018018935152193830805252978,22.70251145271302046218059657
1758875372,BTC/USDT,bybit,okx,108790.59,109522.3,0.0001838394294947752374539011141,0.11438263180666636700839660,SUCCESS,20.0,0.0001836555900652804622164472130,0.0001838394294947752374539011141,20.11438263180666636700839660
1758875387,ETH/USDT,binance,bybit,3938.19,4727.961015792654,0.005078475137055347761281197708,3.98682163520226980414860634,SUCCESS,20.0,0.005073396661918292413519916510,0.005078475137055347761281197708,23.98682163520226980414860634
1758875388,SOL/USDT,okx,bybit,196.48,223.23,0.1017915309446254071661237785,2.70020052931596091205211726,SUCCESS,20.0,0.1016897394136807817589576547,0.1017915309446254071661237785,22.70020052931596091205211726
1758875392,BTC/USDT,bybit,okx,108790.59,109529.0,0.0001838394294947752374539011141,0.11561312426010374610524679,SUCCESS,20.0,0.0001836555900652804622164472130,0.0001838394294947752374539011141,20.11561312426010374610524679
1758875408,ETH/USDT,binance,bybit,3936.1100000000006,4727.961015792654,0.005081158809077997553753506521,3.99949724360782918167979396,SUCCESS,20.0,0.005076077650268919556199753014,0.005081158809077997553753506521,23.99949724360782918167979396
1758875409,SOL/USDT,okx,bybit,196.37,223.23,0.1018485512043591179915465703,2.71291643326373682334368795,SUCCESS,20.0,0.1017467026531547588735550237,0.1018485512043591179915465703,22.71291643326373682334368795
